3	bride  lope well you b sent verizon wireless  blackberri  
2	confidenti morn convers may way base w jim sent email say he texas discount will anne mari slaughter director polici plan u.s depart state 202 647 2972
3	zach radha film western front screen tribeca film festiv dear hillary zach radha film western front select screen tribeca film festival first screen famili friend friday april 23rd 7:30 pm intrepid link press releas trailer onlin come weeks http://www.tribecafilm.com/festival/features/tff_10_special_events.html http://www.tribecafilm.com/festival/features/tff_10_special_events.html would mean world zach and course ken kiva would save date join us celebr moment pleas rsvp sara spagnuolo 917 923 1702 april 1st limit seating alway love jill ken
1	mission accomplish bill jake thanks ellen ellen 0 tauscher secretari state arm control intern secur 202 647 1049 sbu email unclassified
4	mini schedul 4/28/10 wednesday 8:25 arriv state depart 8:25 presidenti daili brief 8:30 secretari offic 8:30 daili small staff meet 8:45 secretari offic 8:45 daili senior staff meet 9:00 secretari confer room 9:00 breakfast w women entrepreneurship summit 9:15 attende benjamin franldin room 8 floor 9:30 biweek meet w/manag team 10:00 deputi secretari confer room 10:00 week meet w/under secretari 10:45 secretari confer room 11:15am phone call w/oa secretari general jose miguel insulza 11:30am secretari offic 11:30 offic time 2:00 pm secretari offic 2:00 pm bilater w/tunisian fm kamel morjan 2:30 pm secretari confer room camera spray treati room preceding 2:50 pm remark annual iran watcher confer 3:00 pm deleg lounge first floor offici photo 3:15 pm meet w/famili iran hiker 3:30 pm secretari offic offici photo 4:00 pm bilat w/honduran sec state foreign affair mario 4:30 pm canahuati seci conf room camera spray treati room preceding 4:30 pm offic time 7:00 pm secretari offic 7:05 pin depart state depart en rout shiloh baptist church 7:25 pm arriv shiloh baptist church 7:30 pm communiti celebr life dr dorothi height 8:00 pm t shiloh baptist church 1500 ninth street nw 8:05 pm t depart shiloh baptist church en rout privat resid 8:20 pm t arriv privat resid 
4	number cohn
3	ap man stab 28 children kindergarten china potenti interest secretari 8am call beij ap local offici say knife wield man attack 28 children kindergarten eastern jiangsu province second attack china two days propaganda depart offici zhu guim told associ press man wound students two teacher one secur guard zhu said five peopl critic condit hospital inform suspect
3	lisa prefer tomorrow
3	thursday april 29 2010 7:13 subject anoth fyi dai call ops cg shanghai provid updat chines presid hu visit u.s pavilion shanghai expo situat awareness swo chines presid hu jintao visit usa pavilion shanghai expo around 12:30 p.m 15 20 minut thursday april 29 shanghai time usa pavilion commission general jose villarr consul general beatric camp greet presid hu accompani vice premier wang qishan shanghai expo bureau officials larg conting chines media hu walk pavilion initi section the overture vice premier wang qishan call attent logo pavilion sponsors chines presid also view film clip presid obama welcom visitor pavilion shook hand 10 near 80 u.s student ambassadors staf pavilion departing presid hu thank commission general villarr wish usa pavilion great success 
3	thursday april 29 2010 7:15 beijing april 29 reuters knife wield man injur 28 children two teacher secur guard kindergarten eastern china state media report thursday fourth stab case recent weeks xu yuyuan 47 unemploy local man broke classroom taix citi eastern jiangsu provinc thursday morning attack children 20 cm long knife offici xinhua news agenc said injur children four year old five critic condition added xu jobless sinc fire local insur compani 2001 took part pyramid sell schemes xinhua added attack fourth report school stab china recent weeks rash violenc prompt public call measur protect student countri mani coupl one child man stab 16 student teacher primari school southern china wednesday day former doctor execut stab death eight school children last month more concret measur taken make school safest place commentari today beij news said call serv punish killers chines peopl taken internet discuss root caus increas number school tragedi 
3	embassi china b1 1.4(b 1.4(d pleas print messag embassi beij give background  from embassi beijing notetak amb huntsman ask me give readout amembassi beij classifi das a/gis dos 08/27/2015 class confidenti reason 1.4(b 1.4(d declassifi on 04/28/2035
3	beijing april 29 reuters knife wield man injur 28 children two teacher secur guard kindergarten eastern china state media report thursday fourth stab case recent weeks xu yuyuan 47 unemploy local man broke classroom taix citi eastern jiangsu provinc thursday morning attack children 20 cm long knife offici xinhua news agenc said injur children four year old five critic condition added xu jobless sinc fire local insur compani 2001 took part pyramid sell schemes xinhua added attack fourth report school stab china recent weeks rash violenc prompt public call measur protect student countri mani coupl one child man stab 16 student teacher primari school southern china wednesday day former doctor execut stab death eight school children last month more concret measur taken make school safest place commentari today beij news said call serv punish killers chines peopl taken internet discuss root caus increas number school tragedi 
4	thursday april 29 2010 8:59 subject mini schedul 4/29/10 thursday 8:00 phone call w/chines state councilor dai bingguo privat resid 9:25 depart privat resid en rout washington nation cathedr 9:30 arriv washington nation cathedr 10:00 funer servic dr dorothi height 12:00 pm t washington nation cathedral 3101 wisconsin avenue nw 12:05 pm t depart nation cathedr en rout state depart 12:15 pm t arriv state depart 12:15 pm offic time 1:15 pm secretari offic 1:15 pm meet w/jack lew raj shah 1:30 pm secretari offic 1:30 pm bilater w/polish fm radoslaw sikorski 2:00 pm secretari confer room offici photo east hall preceding 2:00 pm press pre brief 2:05 pm secretari offic 2:05 pm joint press avail w/polish fm sikorski 2:20 pm treati room 2:30 pm offic time 3:10 pm secretari offic 3:10pm meet w/mildr otero 3:20pm secretari offic 3:25 pm depart state depart en rout white hous 3:30 pm arriv white hous 3:30 pm small group meet 4:15 pm white hous situat room 4:30 pm week meet w/potus 5:00 pm oval offic 5:05 pm depart white hous en rout state depart 5:10 pm arriv state depart 5:30 pm host annual recept donor 7:00 pm diplomat recept room adams/franklin rooms 8th floor 7:05 pm depart state depart en rout grand hyatt hotel 7:15 pm arriv grand hyatt hotel 7:20 pm remark american jewish committe gala 7:40 pm annual dinner grand hyatt hotel 1300 h street nw 7:40 pm depart grand hyatt hotel en rout privat resid 7:55 pm arriv privat resid
1	putin tag polar bear arctic jake event putin invit bill clinton meet arc moscow putin tag polar bear russia arctic russian prime minist help scientist track endang species call remov russian prime minist vladimir putin right fix radio beacon neck polar bear anaesthetized visit research institut franz josef land archipelago arctic ocean thursday ap photo/ria novosti pool ap updat 1:29 p.m et prime minist vladimir putin play eco warrior russia arctic thursday help scientist track endang polar bear call cleanup region putin travel franz josef land archipelago arctic ocean northwest coast russia mainland latest display adventur prowess highlight countri guardianship resource rich region wear bright red coat cap 57 year old premier kneel head tranquil polar bear attach satellite track collar help elev beast weighing imag broadcast nationally putin help measur bear roll onto side departure shook paw utter words be well the paw heavy master arctic feel straight away putin said total 25,000 polar bear remain wild 6,000 russia arctic territory russian news agenc quot offici saying putin also call a general cleanup arctic order remov thousand barrel fuel buri snow left unus soviet era militari base spearhead russia re emerg region power includ countri claim arctic formid natur resources 90 billion barrel oil one third world undiscov natur gas lie hidden arctic region u.s geolog survey estimates geopolitically russia deepest interest link arctic putin said here russia secur defens capabl provid for vital import transport communications canada u.s russia denmark compet claim unit nation commiss regard extend undersea boundari area previous block arctic ice moscow dramat stake claim region drop flag ocean floor north pole 2007 sinc then four countri agre cool rhetor allow scientist finish surveys putin ador media spotlight accentu macho side photograph fish bare chest russia altai region shown televis dive ici river swim butterfli stroke also tackl predat wild before shoot tiger tranquil gun releas leopards 
1	nam lunch huma said ask goal purpos nam lunch monday
3	nam lunch said ask goal purpos nam lunch monday
3	secretari hi pleas share hillary thanks irwin dear hillary hope pick thread previous conversations includ meet cheryl continu believ would much like abl contribut meaning work mission department issu status children world wide health liaison us aid varieti issu within realm disast respons preparedness today particip spoke major confer dc nuclear terrorism speaker particip feder officials includ wh staff one key point made extraordinari disconnect administr concern respect possibl ind/nuclear terror degre essenti ignor state local disast planning includ princip target cities discuss offici great britain coupl countri reveal similar inabl deal nuclear preparedness mani folks abroad imag apocalypt destruct actual threat nuclear arm race soviet paralyzing however terrorist ind all out nuclear war current scientif model suggest minim plan ind could save hundr thousand live creat much high level resili current believ intern consortium disast respons recoveri plan offici consid mean increas attent resourc focus nuclear cbrne general terror readiness much could learn one anoth term advanc work center columbia recent held success product confer call day 3  focus region condit project 72 hour post ind detonation natur disast also remain major challeng potenti increas year come feel much gain upgrad level qualiti intern collabor around disast respons plan particular major disast recovery still one great unsolv challeng world wide member feder appoint nation commiss children disasters complet field hear state feder offici manag children brought haiti florida medic care nitarian rescue american nationals other not report peopl involv process overwhelm concern lack coordination danger inadequ inform accompani mani kid came lot less posit feedback oper within haiti believ could help organ emerg response overse key function manag intern disast end involv u.s chanc interest meet ban ki moon 2 week ago mention idea think anoth world children summit last one 1990 held u.n involv 150 countries includ head state 45 50 nations condit children outlin goal set futur improv mani met mani not overdu anoth world gather focus children would obvious toni lake purview go visit him bring jeff sach me discuss bit last year hope u.s could continu expand involv global health diplomaci strategi part u.s smart power agenda global health program columbia number academ center could provid resources ideas programs expertis relev research bolster efforts think would worthwhile would look forward continu conversations warm regards irwin 
4	friday april 30 2010 7:41 subject mini schedul 4/30/10 friday 7:45 phone call w/philipp privat resid 8:30 depart privat resid en rout nbc studio 8:50 arriv nbc studio 9:00 tape interview w/nbc meet press david gregori 9:20 nbc studio 9:25 depart nbc studio en rout state depart 9:40 arriv state depart 9:55 recept celebr open usa 10:20 pavillion 2010 shanghai world expo benjamin franklin room 8th floor 10:30 bilater w/kuwaiti deputi prime minister/foreign 11:00 minist dr mohammad sabah al salem al sabafi secretari confer room offici photo east hall preceding 11:00 press pre brief 11:05 secretari offic 11:05 joint press avail w/qatari prime minist 11:20 fm dr mohammad al sarah al salem al sarah treati room 11:30 offic time 12:45 pm secretari offic 12:45 pm pre brief meet 1:15 pm secretari offic 1:15 pm bilater w/spamsh fm miguel angel moratino 1:45 pm secretari confer room camera spray treati room preceding 2:00 pm one on on meet w/afghan presidenti advisor 2:30 pm ashraf gram secretari offic 2:50 pm video 4 3:05 pm georg marshal room 76 floor 3:10 pm 152nd foreign servic offic orient class 3:25 pm swearing in ceremoni dean acheson auditorium first floor 3:30 pm offic time 4:15 pm secretari offic 4:20 pm depart state depart en rout washington nation airport 4:40 pm arriv washington nation airport 5:00 pm depart washington nation airport via us airway shuttl
4	schedul request
5	wednesday march 24 2010 11:11 pm h fyi iran document gari sick sent me sid gari sick mojtaba samareh hashemi senior advis presid ahmadinejad devot propon divin right king doctrin ultra conserv ayatollah mesbah yazdi mani regard emin grise iranian regim import bridg revolutionari guards fanatic fring ayatollahs presidency word worth listen clue happen insid close circl iranian leadership today quot far news agenc in persian troublesom issu u.s iran relations although statement translat english need word for word translat order understood ad interpret mojtaba realli meant say obama manag realiz slogan of change pursu dark polici bush world ever energetically real meaning oh miss georg bush easi target win everywher america credibl fall point disappear even among friends the bush presid one darkest era unit state greatest hatr emerg intern toward unit states whi can't obama like bush good old day didn't keep answer question would accept outstretch hand friendship much easier then today see unit state rather move militari forc iraq afghanistan increas number led mass murder peopl increas impoverish countries obama said want oppos violat human right want close guantanamo secret prison europe happen cours not the unit state announc withdraw iraq actual seem schedule meantime favorit parti politician iraq done well iraqi elect despit support shi'i religi leader najaf open dismiss idea islam republ increas compet us instead follow lead afghanistan american seem serious announc date certain withdrawal even seem edg karzai reconcili strategi taliban attack straight face behav way there also correct dark polici bush toward iran nuclear program the unit state's opposit toward iranian nation their willing meet us dastard offer uranium swap huge embarrassing everi time sit foreign leader listen tiresom suggest reconsid posit uranium swap even russian chinese can't trust anyon days we want anyth unit states iranian nation demand right recogn respected all want american return georg bush even john mccain would improvement wonder sarah palin chance we'll keep finger crossed the islam republ becom isolated rather expand it foreign relations ever find new friends claims must show action iranian nation gradual trust them we never alon sinc earliest year revolution even dictat polic state privat express sympathi us way crackdown green movement attract sympathet attent world it fault obama 
4	schedul request
3	thursday march 25 2010 6:53 subject natalegawa confirm 7:30am
3	netanyahu i'd like one on on time w him
2	may 12 invit froh there chanc secretari town we'd love stop by
1	sorry notic typo
1	sorry notic typo
1	letter
5	thursday march 25 2010 10:16 h haaretz chief columnist bibi visit sid htto://www haaretz.com/hasers/spagesil 158992 html aluf benn  netanyahu leav u.s disgraced isol weaker ake berm detail emerg benjamin netanyahu visit washington remain incomplete conclus may nonetheless drawn prime minist er choos fli unit state week visit tout fence mend effort bid strengthen tenuous tie netanyahu u.s presid barack obama highlight deep rift american isra administrations prime minist leav america disgraced isolated altogeth weaker came instead set diplomat agenda netanyahu surrend control it instead leav palestinian issu asid focus iran would like netanyahu find fight legitimaci isra control east jerusalem advertis sensit insolubl core issu rais decad ago led dissolut peac process explos second intifada serv mere appetizer start visit netanyahu tempt bask warm welcom receiv aipac conference gave emot address jerusalem take page menachem begin spoke behalf state israel name jewish peopl millennia history speech radic rightist rhetoric read lines one could spot certain willing relinquish west bank settlement long israel maintain secur buffer jordan valley white house prime minist speech thousand pro israel activist hundr cheer congressmen look like obvious attempt rais polit capit american president know netanyahu would reenerg speech lobby obama staff set honey trap weekend sought quell row flare u.s vice presid joe biden trip two week ago u.s secretari state hillari clinton describ netanyahu respons ultimatum washington present useful special envoy georg mitchel made televis visit prime minist bureau sunday invit netanyahu white house washington seemed tri make nice far it netanyahu thought resolv crisi apolog biden clinton call dress down time well netanyahu almost believ crisi passed surviv offer partial noncommitt answer american questions short meet obama netanyahu even warn palestinian continu demand freez construction would postpon peac talk year arrog tone underscor fact netanyahu believ strength aipac speech could call next step diplomat dance calam struck white hous meeting obama made clear guest letter netanyahu sent insuffici return corrections instead recept guest honor netanyahu treat problem child armi privat order lap around base slip roll call revolut american behavior clear all sunday morn obama still anxious look ahead hous repres vote health care last thing want last minut disagr congressmen tie israel moment bill passed however victori obama free deal unruli guest american made everi effort downplay visit last visit november netanyahu invit white hous late hour without media coverag press conference enough white hous spokesman challeng netanyahu observ aipac jerusalem settlement american didn't even wait leav washington make disagr known behavior washington show ally kind show annoyance approv construct shepherd hotel sheikh jarrah announc meet obama caught netanyahu unawares appar special panel appoint ramat shlomo debacl prevent surpris fail first test netanyahu difficult week sinc return office begin unfortun decis reloc plan emerg room ashkelon barzilai medic center last humili jaunt washington return israel today netanyahu need work hard rehabilit image know full well obama relent instead demand stop zigzag decide all whether stand america settlers 
3	shuttl schedul pls cancel 8am time later larg plane instead new littler ones
4	mack mclarti pis put call list call ask late tonight earli tomorrow call him
3	shuttl schedul pis cancel 8am time later larg plane instead new littler ones
4	mack mclarti pls put call list call ask late tonight earli tomorrow call him
2	registered 111 member state plus eu minist 22 countri plus eu high repres 3 state secretaries importance high dear team latest info thank nanci imelda valuabl contributions harald info regard registrations member state 111 member state includ palestin author holi see includ haiti eu hr ashton far registered follow canada jamaica uruguay indic presenc ministeri level regist yet minist registered 1 argentina jorg taiana ministro de relacion exterior 2 belgium charl michel minist develop cooper 3 bolivia nicola maduro moros ministr peopl power foreign affair bolivarian republ venezuela 4 brasil celso amorim minist extern relat 5 colombia adriana mejia hernandez vice minist multilater affair 6 cyprus marco kyprianou minist foreign affair 7 dominican republic carlo moral troncoso minist foreign affair temitocl montas minist economi plan loui bogaert deputi minist foreign affair 8 estonia urma paet foreign minist 9 france bernard kouchner ministr des affair etranger 10 haiti presid rene preval prime minist jean max beller 11 ireland peter power minist oversea develop 12 japan katsuya okada minist foreign affair 13 madagascar hyppolit rarison ramaroson deputi prime minist minist foreign affair b6 14 mexico patricia espinosa foreign relat minist 15 cuba bruno rodriguez parrilla ministro de relacion exterior 16 south africa sue van der merwe deputi minist intern relat cooper 17 spain maria teresa fernandez de la vega first vice presid govern soraya rodriguez ramos secretari state intern cooper develop 18 qatar hamad bin jassim bin jabr al thani prime minist minist foreign affair 19 thailand kasit piromya minist foreign affair 20 gambia ousman jammeh minist foreign affairs intern cooper gambian abroad 21 unit arab emireates reem al hashimi minist state uae 22 usa hillari clinton secretari state 23 canada jamaica uruguay  confirm yet other 1 eu catherin ashton eu high repres 2 finland ritva koukku ronde under secretari state develop cooper develop polici 3 norway ingrid fiskaa state secretari intern develop 4 switzerland martin dahinden state secretari vip invited organ status catherin ashton eu registered attend robert zoellick presid worldbank registered attend mr dominiqu strauss kahn manag director ifm registered attend mr samuel worthington presid  ceo interact registered attend mr tadateru konoe president intern feder red cross red crescent ifrc regist mr lui alberto moreno presid inter american dev bank assist confirm particip later today mr jose miguel insulza secretary gener replac by mr albert ramdin assist secretary gener organ american state  attend mr edwin carrington secretary gener caricom attend replac repres dr compton bourn presid carribean dev bank attend regist repres jakob kellenberger president intern committe red cross mr fuellemann observ icrc un registered icrc open harald fried undp bureau crisi prevent recovery one unit nation plaza dc1 20th floor room 2036 new york ny 10017 usa tel 1 212 906 6955 www.undp.org/cpr
1	letter
1	mtg w/rey jake huma could let secretari know met chairman rey afternoon request talk tuesday trip mexico high level group indic might speak secretari soon this pleas secretari leadership high level delegation support presid calderon efforts attent mexico border getting spoken yesterday secretari napolitano stress think mexico he mention want get fund mexican improv port entry ran intc go leaving express frustrat mexican posit yesterday meeting extrem grate us particip secretari leadership agre get togeth soon review action items come meeting mani thanks roberta roberta s son deputi assist secretari bureau western hemispher affair depart state 202 647 8387 email unclassified 
1	sunday march 21 2010 4:32 pm subject china currenc memo bob memo china currency work bill see elaboration
1	mexico
2	sun mar 2 18:47  3 3 2010 subject clinton intro andrew it good strong intro mention great record senate also highlight record secretari state fight effort delegitim israel defend israel goldstone support increas aid israel fight secur strong sanction iran set strong posit tone safe trip ester
1	sunday march 21 2010 8:32 pm subject dan readi come pick speech done shoot email think it realli close it gone team serious flag omissions they'v warn you'r line editing
1	dan is readi come pick speech done shoot email think it realli close it gone team serious flag omissions they'v warn you'r line editing
1	dan readi come pick speech done shoot email think it realli close it gone team serious flag omissions they'v warn you'r line editing
2	updat fundrais want updat 23.4 million rais donat made 2 million people
3	espinosa suppos call tomorrow
5	2010 12:12 monday marc 2 want drop note congratul vote tonight health care whatev imperfect establish principl vindication might take moment person privileg tomorrow express gratitud nanci pelosi house presid final achiev work years sid
2	call secretari clinton dear  good morn consequenti inde histor week life countri given passag health care reform presid obama courageous persev skill leadership efforts said that humbl opinion would success presid clinton's hillari effort 1994 that stori i'm stick it believ it true know particular demand week life secretari life well netanyahu aipac major trip mexico fight narco traffick formid task even hillari clinton  would like respect request brief meet phone call secretari clinton follow convers initi vital voic event regard idb it sens belief matter need care handl number reason includ longstand friendship secretari presid clinton lui alberto moreno also anoth import time matter person business would like discuss hillari time together think know tri judici type requests think 15 minut either person phone adequ cover subjects always appreci consider relat request thank i'll await guidanc direction personally mack
2	tr haiti/us/fr juan pleas circul attach document much needed could give quick call regard longer term reconstruct confer initiative thanks aurelien
1	ft googl shut china search engin fyi googl shut china search engin richard water san francisco kathrin hill beij published march 12 2010 20:11 last updated march 13 2010 02:16 googl drawn detail plan closur chines search engin 99.9 per cent certain go ahead talk censorship chines author reach appar impasse accord person familiar compani thinking harden posit sides chines govern also friday threw direct public challeng us search company warn prepar compromis intemet censorship stop googl leaving sign googl brink close google.cn local search servic china came two month promis stop bow censorship there decis could made soon compani like take time follow plan seek order closur take step protect local employe retali authorities person familiar posit said googl also seek way keep oper china going although execut fear backlash chines author could make almost imposs keep presenc country search giant first promis end censorship respons claim seri cyber attack mount insid china mani china watch warn public defianc beij would provok stern response friday li yizhong minist industri inform technology said if google take step violat chines laws would unfriendly would irresponsible would bear consequences one person close search company meanwhile said senior execut remain adamant end censorship compani also rule keep search servic go hand major control even entir business local player person said googl execut made clear still hope stay country whatev fate google.cn it import know pull china eric schmidt googl chief executive told financi time time we good busi china censorship rules anyth else compani operations pre dat launch google.cn four year ago includ research centr beij sale forc sell advertis chinese languag google.com search service base outsid china advertis insid country mr li encourag googl continu oper country google taken 30 per cent chines search market if don't leave china welcom that don't leave benefici develop internet china  evan s medeiro washington dc 20010  
1	 j jjstate.gov thursday march 25 2010 11:17 pm h mills cheryl rch
2	les incid ciudad juarez colleagues ciudad juarez princip offic ray mcgrath call op 2050 report two kill involv les employees earlier march 13 drug cartel hit team fire upon two separ privat own vehicl two separ locations incid happen 1400 1700 local one vehicle husband les killed second les husband killed les social event hit po work find anyon els risk po mcgrath said colleagu el paso state indic attack case mistaken identity vehicl similar make  model target cartels rso greg houston current monterrey work a/rso send spot report rso houston reachabl monterrey les state fsns op attempt obtain names gregori macri senior watch offic
2	rch
2	pleas pass secretari madam secretari one mexican staff husband two mexican employe kill last night juarez one case mexican employe husband leav parti host anoth mexican employee separ vehicles stop hit squad kill her second case mexican employe husband kill leav party 3 month old babi left aliv back seat activ investig intellig channel learn can head mexico intellig servic call express presid calderon condol offer support need patricia espinosa aware may call you let know lead tragedi occurred carlo pascual messag sent via blackberri
3	tonight late get plane tonight i much stuff is may prefer shuttl back sunday fli ottawa straight dc monday order get better organ next week
3	sunday march 14 2010 9:53 subject carlo cheryl pass messag carlo pascual you want make sure u saw madam secretari one mexican staff husband two mexican employe kill last night juarez one case mexican employe husband leav parti host anoth mexican employee separ vehicles stop hit squad kill her second case mexican employe husband kill leav party 3 month old babi left aliv back seat activ investig intellig channel learn can head mexico intellig servic call express presid calderon condol offer support need patricia espinosa aware may call you let know lead tragedi occurred carlo pascual
1	aipac speech
3	carlo cheryl pass messag carlo pascual you want make sure u saw madam secretari one mexican staff husband two mexican employe kill last night juarez one case mexican employe husband leav parti host anoth mexican employee separ vehicles stop hit squad kill her second case mexican employe husband kill leav party 3 month old babi left aliv back seat activ investig intellig channel learn can head mexico intellig servic call express presid calderon condol offer support need patricia espinosa aware may call you let know lead tragedi occurred carlo pascual
3	carlo cheryl pass messag carlo pascual you want make sure u saw madam secretari one mexican staff husband two mexican employe kill last night juarez one case mexican employe husband leav parti host anoth mexican employee separ vehicles stop hit squad kill her second case mexican employe husband kill leav party 3 month old babi left aliv back seat activ investig intellig channel learn can head mexico intellig servic call express presid calderon condol offer support need patricia espinosa aware may call you let know lead tragedi occurred carlo pascual
1	kabul ig report abl get copi it
4	friday march 26 2010 7:38 subject mini schedul 3/26/10 friday 7:30 phone call w/lebanes prime minist saad hariri privat resid 8:45 depart privat resid en rout white hous 8:55 arriv white hous 9:00 week meet w/potus 9:30 oval offic 9:35 depart white hous en rout state depart 9:40 arriv state depart 9:45 offic time 10:15 secretari offic 10:20 depart state depart en rout white hous 10:25 arriv white hous 10:30 potus statement start treati agreement 11:15 t oval office/whit hous briefmg room 11:20 t depart white hous en rout state depart 11:25 arriv state depart 11:30 meet w/se scott gration 12:00 pm secretari offic 12:00 pm bilater w/cypriot fm marko icyprianou 12:30 pm secretari confer room camera spray treari room preceding 12:00 pm offic time 1:00 pm secretari offic 1:00 pm photo 1:10 pm secretari offic 1:15 pm interview w/nation geograph 2:00 pm monro room gth floor 2:00 pm drop w/ken miller 2:20 pm secretari offic 2:20 pm drop bi w/lissa 2:40 pm secretari offic 2:45 pm remark state depart spring interns 3:15 pm stay in school co op students civil servic career entri professionals presidenti manag fellow l.oy henderson confer room 3:30 pm confer call w/senat max baucus jon tester 3:45 pm secretari offic 3:45 pm offic time 5:15 pm secretari offic 5:20 pm depart state depart en rout washington nation airport 5:25 pm phone interview w/jessl lichtenstein nyt magazin 5:35 pm en rout washington nation airport 5:40 pm arriv washington nation airport 6:00 pm depart washington nation airport via us airway shuttl
4	friday march 26 2010 7:39 subject cong john larsen call you it grid staff would provid subject matter rich awar call 5 2265 w asst marven
4	dara case home
1	sunday march 14 2010 5:11 pm subject statement doe work you statement secretari murder ciudad juarez mexico today men women depart state mourn murder three peopl connect unit state consul general ciudad juarez mexico one american consul employe kill along husband husband mexican employe also killed offer deepest sympathi family love one colleagu victims safeti secur personnel famili mexico post around world alway highest priority spoken ambassador mexico work govern mexico everyth necessari protect peopl ensur perpetr horrend act brought justice appal assault member state depart famili are sadly part grow tragedi beset mani communiti mexico underscor imper continu commit work close govern presid calderon crippl influenc traffick organ work mexico respons must shoulder together particular border communiti strong bond history culture common interest bind mexican american peopl close together
3	pleas pass secretari madam secretari one mexican staff husband two mexican employe kill last night juarez one case mexican employe husband leav parti host anoth mexican employee separ vehicles stop hit squad kill her second case mexican employe husband kill leav party 3 month old babi left aliv back seat activ investig intellig channel learn can head mexico intellig servic call express presid calderon condol offer support need patricia espinosa aware may call you let know lead tragedi occurred carlo pascual messag sent via blackberri
